sim_time,uncertainty_pct,num_links,mean_degree,lambda_2_fiedler,ew_active,d0_x,d0_y,d0_z,d0_vx,d0_vy,d0_vz,d0_speed,d0_qw,d0_qx,d0_qy,d0_qz,d0_thrust_N,d0_soc_pct,d0_pos_err,d0_role,d1_x,d1_y,d1_z,d1_vx,d1_vy,d1_vz,d1_speed,d1_qw,d1_qx,d1_qy,d1_qz,d1_thrust_N,d1_soc_pct,d1_pos_err,d1_role,d2_x,d2_y,d2_z,d2_vx,d2_vy,d2_vz,d2_speed,d2_qw,d2_qx,d2_qy,d2_qz,d2_thrust_N,d2_soc_pct,d2_pos_err,d2_role,d3_x,d3_y,d3_z,d3_vx,d3_vy,d3_vz,d3_speed,d3_qw,d3_qx,d3_qy,d3_qz,d3_thrust_N,d3_soc_pct,d3_pos_err,d3_role,t0_x,t0_y,t0_z,t0_vx,t0_vy,t0_speed,t0_state,t0_is_spotted,t0_smoke_active,t1_x,t1_y,t1_z,t1_vx,t1_vy,t1_speed,t1_state,t1_is_spotted,t1_smoke_active,t2_x,t2_y,t2_z,t2_vx,t2_vy,t2_speed,t2_state,t2_is_spotted,t2_smoke_active
36.5,1.75,4,2.0,1.0,0,4.578,-14.857,3.983,-4.694,0.202,0.036,4.7,0.0229,-0.4746,0.0167,0.8798,10.89,71.3,6.753,EXPLORER,-16.006,15.872,4.73,4.267,-2.923,0.393,5.19,0.6693,0.4244,0.1623,-0.5878,4.84,24.0,6.773,EXPLORER,4.894,-14.706,5.701,-6.957,0.711,-0.047,6.99,0.0326,-0.4777,-0.0231,0.8776,7.0,55.5,6.73,EXPLORER,-0.739,-1.642,10.449,-0.503,-0.063,0.944,1.07,0.3273,-0.22,0.1005,0.9134,10.71,61.9,2.634,RELAY,12.033,-18.843,0.3,0.693,1.894,2.02,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.973,10.973,0.3,-0.392,-2.069,2.11,PATROL,0,0
36.51,1.75,4,2.0,1.0,0,4.529,-14.855,3.984,-4.831,0.211,0.03,4.84,0.0229,-0.4747,0.0167,0.8797,10.89,71.3,6.752,EXPLORER,-15.963,15.841,4.734,4.216,-3.051,0.395,5.22,0.6694,0.4249,0.1626,-0.5873,4.84,24.0,6.772,EXPLORER,4.823,-14.699,5.701,-7.09,0.71,-0.055,7.13,0.0325,-0.4774,-0.0233,0.8777,7.0,55.5,6.729,EXPLORER,-0.745,-1.642,10.459,-0.578,0.003,1.026,1.18,0.3094,-0.231,0.0962,0.9174,10.71,61.9,2.932,RELAY,12.04,-18.825,0.3,0.692,1.892,2.01,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.97,10.953,0.3,-0.393,-2.072,2.11,PATROL,0,0
36.52,1.75,4,2.0,1.0,0,4.48,-14.852,3.984,-4.968,0.22,0.024,4.97,0.0229,-0.4748,0.0166,0.8796,10.88,71.3,6.75,EXPLORER,-15.922,15.81,4.738,4.165,-3.179,0.398,5.25,0.6696,0.4253,0.1629,-0.5867,4.83,24.0,6.771,EXPLORER,4.751,-14.692,5.7,-7.223,0.708,-0.062,7.26,0.0324,-0.4771,-0.0236,0.8779,7.01,55.5,6.728,EXPLORER,-0.752,-1.641,10.471,-0.66,0.068,1.105,1.29,0.2894,-0.2453,0.0926,0.9206,10.71,61.9,3.288,RELAY,12.047,-18.806,0.3,0.691,1.889,2.01,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.966,10.932,0.3,-0.393,-2.076,2.11,PATROL,0,0
36.53,1.75,4,2.0,1.0,0,4.428,-14.85,3.984,-5.105,0.229,0.017,5.11,0.0229,-0.4749,0.0166,0.8796,10.88,71.3,6.749,EXPLORER,-15.881,15.777,4.742,4.114,-3.307,0.4,5.29,0.6697,0.4257,0.1632,-0.5862,4.83,24.0,6.769,EXPLORER,4.677,-14.684,5.699,-7.355,0.706,-0.07,7.39,0.0323,-0.4768,-0.0238,0.8781,7.01,55.5,6.726,EXPLORER,-0.759,-1.64,10.482,-0.751,0.131,1.18,1.4,0.2657,-0.2658,0.0897,0.9223,10.71,61.8,3.704,RELAY,12.054,-18.787,0.3,0.69,1.887,2.01,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.962,10.911,0.3,-0.394,-2.079,2.12,PATROL,0,0
36.54,1.75,4,2.0,1.0,0,4.376,-14.848,3.984,-5.243,0.238,0.011,5.25,0.0229,-0.475,0.0165,0.8796,10.88,71.3,6.748,EXPLORER,-15.84,15.742,4.746,4.064,-3.436,0.402,5.34,0.6698,0.4261,0.1635,-0.5857,4.83,23.9,6.768,EXPLORER,4.602,-14.677,5.699,-7.488,0.705,-0.077,7.52,0.0322,-0.4765,-0.024,0.8782,7.01,55.5,6.725,EXPLORER,-0.768,-1.638,10.495,-0.855,0.193,1.248,1.53,0.2356,-0.2986,0.0875,0.9207,10.71,61.8,4.152,RELAY,12.061,-18.768,0.3,0.69,1.885,2.01,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.958,10.89,0.3,-0.395,-2.082,2.12,PATROL,0,0
36.55,1.75,4,2.0,1.0,0,4.322,-14.845,3.984,-5.379,0.246,0.004,5.39,0.0229,-0.475,0.0165,0.8795,10.88,71.3,6.746,EXPLORER,-15.8,15.707,4.75,4.013,-3.564,0.404,5.38,0.6699,0.4265,0.1639,-0.5852,4.82,23.9,6.767,EXPLORER,4.526,-14.67,5.698,-7.62,0.703,-0.084,7.65,0.0321,-0.4762,-0.0242,0.8784,7.01,55.4,6.724,EXPLORER,-0.778,-1.635,10.508,-0.981,0.254,1.283,1.64,0.1914,-0.3823,0.0919,0.8993,10.07,61.8,4.387,RELAY,12.068,-18.749,0.3,0.689,1.883,2.01,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.954,10.869,0.3,-0.395,-2.086,2.12,PATROL,0,0
36.56,1.75,4,2.0,1.0,0,4.267,-14.843,3.984,-5.516,0.255,-0.002,5.52,0.0229,-0.4751,0.0164,0.8795,10.88,71.3,6.745,EXPLORER,-15.76,15.67,4.754,3.963,-3.691,0.405,5.43,0.67,0.4269,0.1642,-0.5847,4.82,23.9,6.765,EXPLORER,4.448,-14.663,5.697,-7.752,0.701,-0.091,7.78,0.0321,-0.4759,-0.0245,0.8786,7.02,55.4,6.722,EXPLORER,-0.789,-1.632,10.52,-1.113,0.298,1.223,1.68,0.118,-0.5974,0.1043,0.7863,7.55,61.8,4.389,RELAY,12.075,-18.73,0.3,0.688,1.881,2.0,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.95,10.848,0.3,-0.396,-2.089,2.13,PATROL,0,0
36.57,1.75,4,2.0,1.0,0,4.211,-14.84,3.984,-5.653,0.264,-0.008,5.66,0.0229,-0.4751,0.0163,0.8795,10.88,71.3,6.743,EXPLORER,-15.721,15.632,4.758,3.913,-3.819,0.407,5.48,0.6701,0.4273,0.1645,-0.5842,4.82,23.9,6.764,EXPLORER,4.37,-14.656,5.696,-7.884,0.699,-0.098,7.92,0.032,-0.4756,-0.0247,0.8788,7.02,55.4,6.721,EXPLORER,-0.801,-1.629,10.531,-1.251,0.319,1.077,1.68,0.5799,-0.0767,-0.8104,-0.0324,7.7,61.8,4.392,RELAY,12.082,-18.712,0.3,0.687,1.879,2.0,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.946,10.828,0.3,-0.396,-2.093,2.13,PATROL,0,0
36.58,1.75,4,2.0,1.0,0,4.153,-14.837,3.984,-5.79,0.273,-0.015,5.8,0.0229,-0.4751,0.0163,0.8795,10.88,71.3,6.742,EXPLORER,-15.682,15.592,4.762,3.863,-3.947,0.408,5.54,0.6702,0.4276,0.1648,-0.5838,4.81,23.9,6.763,EXPLORER,4.289,-14.649,5.695,-8.015,0.697,-0.105,8.05,0.0319,-0.4752,-0.0249,0.8789,7.02,55.4,6.72,EXPLORER,-0.815,-1.626,10.539,-1.39,0.31,0.873,1.67,0.446,-0.0019,-0.8945,0.0322,9.1,61.8,4.393,RELAY,12.088,-18.693,0.3,0.687,1.877,2.0,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.942,10.807,0.3,-0.397,-2.096,2.13,PATROL,0,0
36.59,1.75,4,2.0,1.0,0,4.093,-14.835,3.984,-5.926,0.281,-0.021,5.93,0.0228,-0.4751,0.0162,0.8795,10.88,71.3,6.741,EXPLORER,-15.644,15.551,4.766,3.813,-4.074,0.409,5.59,0.6703,0.428,0.1651,-0.5833,4.81,23.8,6.761,EXPLORER,4.208,-14.642,5.694,-8.146,0.695,-0.111,8.18,0.0319,-0.4749,-0.0251,0.8791,7.03,55.4,6.718,EXPLORER,-0.83,-1.623,10.546,-1.522,0.266,0.641,1.67,0.3823,0.0878,-0.9157,0.0878,10.09,61.8,4.394,RELAY,12.095,-18.674,0.3,0.686,1.875,2.0,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.938,10.786,0.3,-0.398,-2.1,2.14,PATROL,0,0
36.6,1.75,4,2.0,1.0,0,4.033,-14.832,3.984,-6.062,0.29,-0.028,6.07,0.0228,-0.475,0.0161,0.8795,10.88,71.3,6.739,EXPLORER,-15.607,15.509,4.771,3.763,-4.201,0.409,5.65,0.6704,0.4283,0.1654,-0.5829,4.81,23.8,6.76,EXPLORER,4.125,-14.636,5.693,-8.277,0.693,-0.118,8.31,0.0318,-0.4746,-0.0253,0.8793,7.03,55.4,6.717,EXPLORER,-0.847,-1.622,10.55,-1.639,0.189,0.396,1.7,0.3452,0.1765,-0.911,0.1405,10.53,61.8,4.393,RELAY,12.102,-18.655,0.3,0.685,1.873,1.99,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.934,10.765,0.3,-0.398,-2.103,2.14,PATROL,0,0
36.61,1.75,4,2.0,1.0,0,3.971,-14.829,3.983,-6.199,0.299,-0.034,6.21,0.0228,-0.475,0.016,0.8796,10.88,71.3,6.738,EXPLORER,-15.57,15.466,4.775,3.713,-4.329,0.41,5.72,0.6705,0.4286,0.1657,-0.5825,4.8,23.8,6.759,EXPLORER,4.041,-14.629,5.691,-8.408,0.691,-0.124,8.44,0.0317,-0.4742,-0.0254,0.8795,7.03,55.4,6.716,EXPLORER,-0.864,-1.621,10.551,-1.734,0.087,0.15,1.74,0.3175,0.2575,-0.8929,0.1887,10.61,61.8,4.392,RELAY,12.109,-18.637,0.3,0.685,1.871,1.99,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.93,10.743,0.3,-0.399,-2.106,2.14,PATROL,0,0
36.62,1.75,4,2.0,1.0,0,3.907,-14.826,3.983,-6.335,0.307,-0.04,6.34,0.0228,-0.4749,0.0159,0.8796,10.88,71.3,6.737,EXPLORER,-15.533,15.421,4.779,3.663,-4.455,0.41,5.78,0.6705,0.4289,0.1661,-0.5821,4.8,23.8,6.757,EXPLORER,3.956,-14.622,5.69,-8.539,0.688,-0.13,8.57,0.0317,-0.4739,-0.0256,0.8796,7.04,55.4,6.714,EXPLORER,-0.882,-1.621,10.55,-1.805,-0.032,-0.093,1.81,0.2944,0.3287,-0.8669,0.2317,10.48,61.7,4.391,RELAY,12.116,-18.618,0.3,0.684,1.869,1.99,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.926,10.722,0.3,-0.4,-2.11,2.15,PATROL,0,0
36.63,1.75,4,2.0,1.0,0,3.843,-14.822,3.982,-6.471,0.316,-0.047,6.48,0.0228,-0.4748,0.0158,0.8797,10.88,71.2,6.735,EXPLORER,-15.497,15.376,4.783,3.614,-4.582,0.41,5.85,0.6706,0.4292,0.1664,-0.5817,4.8,23.7,6.756,EXPLORER,3.869,-14.615,5.689,-8.669,0.686,-0.136,8.7,0.0316,-0.4736,-0.0258,0.8798,7.04,55.3,6.713,EXPLORER,-0.901,-1.623,10.547,-1.853,-0.163,-0.33,1.89,0.2748,0.3904,-0.8359,0.2709,10.22,61.7,4.39,RELAY,12.123,-18.599,0.3,0.683,1.868,1.99,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.922,10.701,0.3,-0.4,-2.113,2.15,PATROL,0,0
36.64,1.75,4,2.0,1.0,0,3.777,-14.819,3.982,-6.607,0.324,-0.053,6.61,0.0228,-0.4747,0.0157,0.8797,10.89,71.2,6.734,EXPLORER,-15.461,15.329,4.787,3.564,-4.709,0.41,5.92,0.6707,0.4295,0.1667,-0.5813,4.79,23.7,6.755,EXPLORER,3.781,-14.608,5.687,-8.799,0.684,-0.142,8.83,0.0316,-0.4732,-0.026,0.88,7.04,55.3,6.712,EXPLORER,-0.92,-1.626,10.541,-1.879,-0.301,-0.556,1.98,0.2579,0.444,-0.8005,0.309,9.88,61.7,4.389,RELAY,12.13,-18.581,0.3,0.682,1.866,1.99,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.918,10.68,0.3,-0.401,-2.117,2.15,PATROL,0,0
36.65,1.75,4,2.0,1.0,0,3.709,-14.816,3.981,-6.742,0.333,-0.059,6.75,0.0229,-0.4746,0.0156,0.8798,10.89,71.2,6.732,EXPLORER,-15.426,15.28,4.791,3.515,-4.835,0.41,5.99,0.6707,0.4298,0.167,-0.581,4.79,23.7,6.753,EXPLORER,3.692,-14.601,5.686,-8.929,0.681,-0.147,8.96,0.0315,-0.4729,-0.0262,0.8802,7.05,55.3,6.711,EXPLORER,-0.938,-1.63,10.534,-1.883,-0.44,-0.77,2.08,0.243,0.4903,-0.7602,0.3504,9.44,61.7,4.388,RELAY,12.136,-18.562,0.3,0.682,1.864,1.98,PATROL,0,0,-5.235,5.235,0.3,0.0,0.0,0.0,SMOKE_SCREEN_EVASION,0,1,17.914,10.659,0.3,-0.402,-2.12,2.16,PATROL,0,0
